author_id,work_id,seq,latin_name,greek_name,latin_title,greek_title,english_title,cts_urn,cts_confirmed,exportable
2993,002,2,Isaac COMNENUS Philol.,,"De rebus ab Homero praetermissis et De proprietate et characteribus Graecorum et Troianorum, qui ad Troiam convenerant",,,urn:cts:greekLit:tlg2993.tlg002,0,0
2996,001,1,PHILARETUS,,De pulsuum scientia,,,urn:cts:greekLit:tlg2996.tlg001,0,0
2999,004,1,Demetrius TRICLINIUS Philol.,,Tractatus Astronomicus,,,urn:cts:greekLit:tlg2999.tlg004,0,0
3003,001,1,Alexius I COMNENUS,,Adversus Armenios,,,urn:cts:greekLit:tlg3003.tlg001,0,0
3003,002,2,Alexius I COMNENUS,,Novella de electione episcoporum,,,urn:cts:greekLit:tlg3003.tlg002,0,0
3003,003,3,Alexius I COMNENUS,,Responsio ad Manuelem Straboromanum,,,urn:cts:greekLit:tlg3003.tlg003,0,0
3003,004,4,Alexius I COMNENUS,,Versus iambici,,,urn:cts:greekLit:tlg3003.tlg004,0,0
3004,001,1,ANDREAS,,Commentarii in Apocalypsin,,,urn:cts:greekLit:tlg3004.tlg001,0,0
3004,002,2,ANDREAS,,Libri therapeutici secundi fragmenta,,,urn:cts:greekLit:tlg3004.tlg002,0,0
3005,020,1,ANDREAS Cretensis,,Canon de requie Andreae Cretensis,,,urn:cts:greekLit:tlg3005.tlg020,0,0
3005,021,2,ANDREAS Cretensis,,Canon de dominico palmarum,,,urn:cts:greekLit:tlg3005.tlg021,0,0
3005,022,3,ANDREAS Cretensis,,Homilia de exaltatione s. crucis,,,urn:cts:greekLit:tlg3005.tlg022,0,0
3005,023,4,ANDREAS Cretensis,,Canon in beatae Mariae virginis annuntiationem,,,urn:cts:greekLit:tlg3005.tlg023,0,0
3005,024,5,ANDREAS Cretensis,,Homilia in silentium s. Zacharie et in nativitatem s. Joannes [Sp.],,,urn:cts:greekLit:tlg3005.tlg024,0,0
3005,025,6,ANDREAS Cretensis,,Laudatio Jacobi fratris domini [Sp.],,,urn:cts:greekLit:tlg3005.tlg025,0,0
3005,026,7,ANDREAS Cretensis,,Canon magnus,,,urn:cts:greekLit:tlg3005.tlg026,0,0
3005,027,8,ANDREAS Cretensis,,Laudatio de miraculis sancti Therapontis (BHG 1798)  (e cod. Messanensem 29),,,urn:cts:greekLit:tlg3005.tlg027,0,0
3005,028,9,ANDREAS Cretensis,,Laudatio sancti Patapii anachoretae (BHG 1425),,,urn:cts:greekLit:tlg3005.tlg028,0,0
3005,029,10,ANDREAS Cretensis,,Miracula et transitus sancti Patapii anachoretae (BHG 1426-1427),,,urn:cts:greekLit:tlg3005.tlg029,0,0
3005,030,11,ANDREAS Cretensis,,Encomium sancti Patapii anachoretae (BHG 1428),,,urn:cts:greekLit:tlg3005.tlg030,0,0
3005,031,12,ANDREAS Cretensis,,Passio decem martyrum,,,urn:cts:greekLit:tlg3005.tlg031,0,0
3007,001,1,ANTIOCHUS Monachus Biogr. et Hagiogr.,,Epistula ad Eustathium,,,urn:cts:greekLit:tlg3007.tlg001,0,0
3007,002,2,ANTIOCHUS Monachus Biogr. et Hagiogr.,,Pandecta scripturae sacrae,,,urn:cts:greekLit:tlg3007.tlg002,0,0
3007,003,3,ANTIOCHUS Monachus Biogr. et Hagiogr.,,Exomologesis,,,urn:cts:greekLit:tlg3007.tlg003,0,0
3009,001,1,Joannes APOCAUCUS,,Notitiae et epistulae,,,urn:cts:greekLit:tlg3009.tlg001,0,0
3009,002,2,Joannes APOCAUCUS,,Epistulae ad Georgium Barnanem metropolitam Cercyrensis,,,urn:cts:greekLit:tlg3009.tlg002,0,0
3009,003,3,Joannes APOCAUCUS,,Epistulae ad Nicetam Choniatam,,,urn:cts:greekLit:tlg3009.tlg003,0,0
3009,004,4,Joannes APOCAUCUS,,Epistulae synodales,,,urn:cts:greekLit:tlg3009.tlg004,0,0
3009,005,5,Joannes APOCAUCUS,,Epistulae et acta,,,urn:cts:greekLit:tlg3009.tlg005,0,0
3009,006,6,Joannes APOCAUCUS,,Judicium,,,urn:cts:greekLit:tlg3009.tlg006,0,0
3010,001,1,Theodorus BALSAMON,,Epigrammata,,,urn:cts:greekLit:tlg3010.tlg001,0,0
3010,002,2,Theodorus BALSAMON,,Epistulae,,,urn:cts:greekLit:tlg3010.tlg002,0,0
3010,003,3,Theodorus BALSAMON,,Σημείωμα συνοδικὸν χάριν τῶν τριγάμων,,,urn:cts:greekLit:tlg3010.tlg003,0,0
3011,001,1,LEX MOSAICA Jurisprud. et Relig.,,Mosaicos Nomos,,,urn:cts:greekLit:tlg3011.tlg001,0,0
3012,001,1,BASILIUS Achridenus,,Dialogi Anselmi Havelbergensis episcopi,,,urn:cts:greekLit:tlg3012.tlg001,0,0
3012,002,2,BASILIUS Achridenus,,"Rescriptum ad papam Romanum, dominum Adrianum",,,urn:cts:greekLit:tlg3012.tlg002,0,0
3012,003,3,BASILIUS Achridenus,,Responsio ad interrogata de quibusdam nuptiis,,,urn:cts:greekLit:tlg3012.tlg003,0,0
3012,004,4,BASILIUS Achridenus,,Oratio funebris in imperatricem Irenem,,,urn:cts:greekLit:tlg3012.tlg004,0,0
3013,001,1,Andronicus CAMATERUS,,Sacrum armamentarium,,,urn:cts:greekLit:tlg3013.tlg001,0,0
3016,001,1,CASIA,,Canon in requiem,,,urn:cts:greekLit:tlg3016.tlg001,0,0
3016,002,2,CASIA,,Epigrammata,,,urn:cts:greekLit:tlg3016.tlg002,0,0
3016,003,3,CASIA,,Idiomela,,,urn:cts:greekLit:tlg3016.tlg003,0,0
3019,001,1,CHRISTOPHORUS Mytilenaeus,,Calendaria metrica,,,urn:cts:greekLit:tlg3019.tlg001,0,0
3019,002,2,CHRISTOPHORUS Mytilenaeus,,Carmina varia,,,urn:cts:greekLit:tlg3019.tlg002,0,0
3019,007,3,CHRISTOPHORUS Mytilenaeus,,Versus varii,,,urn:cts:greekLit:tlg3019.tlg007,0,0
3021,004,1,CLEMENS Hymnographus,,De s. Abercio melodorum carmina,,,urn:cts:greekLit:tlg3021.tlg004,0,0
3021,007,2,CLEMENS Hymnographus,,Canones ceremoniales,,,urn:cts:greekLit:tlg3021.tlg007,0,0
3023,027,1,Constantinus VII Porphyrogenitus Imperator,,Epistulae ad Theodorum Cyzicenum,,,urn:cts:greekLit:tlg3023.tlg027,0,0
3023,028,2,Constantinus VII Porphyrogenitus Imperator,,Canon II in s. Ioannem Chrysostomum,,,urn:cts:greekLit:tlg3023.tlg028,0,0
3023,029,3,Constantinus VII Porphyrogenitus Imperator,,Oratio de translatione sancti Gregorii theologi,,,urn:cts:greekLit:tlg3023.tlg029,0,0
3023,030,4,Constantinus VII Porphyrogenitus Imperator,,Oratio ad milites,,,urn:cts:greekLit:tlg3023.tlg030,0,0
3023,031,5,Constantinus VII Porphyrogenitus Imperator,,De contionibus militaribus,,,urn:cts:greekLit:tlg3023.tlg031,0,0
3024,007,1,Constantinus STILBES,,Διδασκαλία τρίτη,,,urn:cts:greekLit:tlg3024.tlg007,0,0
3024,008,2,Constantinus STILBES,,Epistulae II,,,urn:cts:greekLit:tlg3024.tlg008,0,0
3024,009,3,Constantinus STILBES,,Professio religionis Christianorum,,,urn:cts:greekLit:tlg3024.tlg009,0,0
3024,010,4,Constantinus STILBES,,Praelocutio,,,urn:cts:greekLit:tlg3024.tlg010,0,0
3024,011,5,Constantinus STILBES,,Monodiae,,,urn:cts:greekLit:tlg3024.tlg011,0,0
3024,012,6,Constantinus STILBES,,Versus sepulcrales,,,urn:cts:greekLit:tlg3024.tlg012,0,0
3024,013,7,Constantinus STILBES,,Carmen de incendio,,,urn:cts:greekLit:tlg3024.tlg013,0,0
3024,014,8,Constantinus STILBES,,Oratio in honorem Georgii Xiphilini,,,urn:cts:greekLit:tlg3024.tlg014,0,0
3024,015,9,Constantinus STILBES,,Contra Latinos,,,urn:cts:greekLit:tlg3024.tlg015,0,0
3024,016,10,Constantinus STILBES,,Didascalia de mandylio et ceramo (BHG 796m),,,urn:cts:greekLit:tlg3024.tlg016,0,0
3025,004,1,COSMAS Hierosolymitanus,,Commentarii in Gregorii Nazianzeni carmina,,,urn:cts:greekLit:tlg3025.tlg004,0,0
3025,005,2,COSMAS Hierosolymitanus,,Canon,,,urn:cts:greekLit:tlg3025.tlg005,0,0
3025,009,3,COSMAS Hierosolymitanus,,Fragmentum astrologicum,,,urn:cts:greekLit:tlg3025.tlg009,0,0
3026,001,1,DIGENES ACRITAS,,Digenes Acritas,,,urn:cts:greekLit:tlg3026.tlg001,0,0
3026,002,2,DIGENES ACRITAS,,Digenes Acritas,,,urn:cts:greekLit:tlg3026.tlg002,0,0
3026,003,3,DIGENES ACRITAS,,Digenes Acritas,,,urn:cts:greekLit:tlg3026.tlg003,0,0
3026,004,4,DIGENES ACRITAS,,Digenes Acritas,,,urn:cts:greekLit:tlg3026.tlg004,0,0
3028,001,1,Nilus DOXAPATRES,,Notitia patriarchatuum,,,urn:cts:greekLit:tlg3028.tlg001,0,0
3028,002,2,Nilus DOXAPATRES,,De oeconomia Dei,,,urn:cts:greekLit:tlg3028.tlg002,0,0
3029,001,1,ECLOGA Jurisprud.,,Ecloga,,,urn:cts:greekLit:tlg3029.tlg001,0,0
3029,002,2,ECLOGA Jurisprud.,,Appendix Eclogae,,,urn:cts:greekLit:tlg3029.tlg002,0,0
3029,003,3,ECLOGA Jurisprud.,,Ecloga Aucta,,,urn:cts:greekLit:tlg3029.tlg003,0,0
3029,004,4,ECLOGA Jurisprud.,,Ecloga Privata Aucta,,,urn:cts:greekLit:tlg3029.tlg004,0,0
3030,001,1,EPARCHICON BIBLION Legal.,,Eparchicon biblion,,,urn:cts:greekLit:tlg3030.tlg001,0,0
3033,001,1,EUGENIUS Panormitanus Poeta et Transl.,,Versus Iambici,,,urn:cts:greekLit:tlg3033.tlg001,0,0
3036,001,1,EUTHYMIUS,,Laudatio in conceptionem sanctae Annae,,,urn:cts:greekLit:tlg3036.tlg001,0,0
3036,002,2,EUTHYMIUS,,Laudatio altera in conceptionem sanctae Annae,,,urn:cts:greekLit:tlg3036.tlg002,0,0
3036,003,3,EUTHYMIUS,,Encomium in conceptionem Annae,,,urn:cts:greekLit:tlg3036.tlg003,0,0
3036,004,4,EUTHYMIUS,,Encomium in venerationem zonae Deiparae necnon in dedicationem sanctae ipsius capsae in Chalcopratiis,,,urn:cts:greekLit:tlg3036.tlg004,0,0
3036,005,5,EUTHYMIUS,,Canon in Deiparam,,,urn:cts:greekLit:tlg3036.tlg005,0,0
3036,006,6,EUTHYMIUS,,Laudatio Thomae apostoli,,,urn:cts:greekLit:tlg3036.tlg006,0,0
3036,007,7,EUTHYMIUS,,De praesentatione (BHG 1112q),,,urn:cts:greekLit:tlg3036.tlg007,0,0
3037,001,1,Euthymius TORNICES,,Orationes,,,urn:cts:greekLit:tlg3037.tlg001,0,0
3037,002,2,Euthymius TORNICES,,Ἐμμετρα,,,urn:cts:greekLit:tlg3037.tlg002,0,0
3037,003,3,Euthymius TORNICES,,Epistula ad Michaelem Choniatam,,,urn:cts:greekLit:tlg3037.tlg003,0,0
3038,001,1,EUTHYMIUS ZIGABENUS,,Panoplia dogmatica ad Alexium Comnenum,,,urn:cts:greekLit:tlg3038.tlg001,0,0
3038,002,2,EUTHYMIUS ZIGABENUS,,Commentarius in psalterium,,,urn:cts:greekLit:tlg3038.tlg002,0,0
3038,003,3,EUTHYMIUS ZIGABENUS,,Commentaria in quattuor evangelia,,,urn:cts:greekLit:tlg3038.tlg003,0,0
3038,004,4,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Romanos,,,urn:cts:greekLit:tlg3038.tlg004,0,0
3038,005,5,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam i ad Corinthios,,,urn:cts:greekLit:tlg3038.tlg005,0,0
3038,006,6,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ii ad Corinthios,,,urn:cts:greekLit:tlg3038.tlg006,0,0
3038,007,7,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Galatas,,,urn:cts:greekLit:tlg3038.tlg007,0,0
3038,008,8,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Ephesios,,,urn:cts:greekLit:tlg3038.tlg008,0,0
3038,009,9,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Philippenses,,,urn:cts:greekLit:tlg3038.tlg009,0,0
3038,010,10,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Colossenses,,,urn:cts:greekLit:tlg3038.tlg010,0,0
3038,011,11,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Thessalonicenses i,,,urn:cts:greekLit:tlg3038.tlg011,0,0
3038,012,12,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Thessalonicenses ii,,,urn:cts:greekLit:tlg3038.tlg012,0,0
3038,013,13,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Timotheum i,,,urn:cts:greekLit:tlg3038.tlg013,0,0
3038,014,14,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Timotheum ii,,,urn:cts:greekLit:tlg3038.tlg014,0,0
3038,015,15,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Titum,,,urn:cts:greekLit:tlg3038.tlg015,0,0
3038,016,16,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Philemonem,,,urn:cts:greekLit:tlg3038.tlg016,0,0
3038,017,17,EUTHYMIUS ZIGABENUS,,Commentarius in Pauli epistulam ad Hebraeos,,,urn:cts:greekLit:tlg3038.tlg017,0,0
3038,018,18,EUTHYMIUS ZIGABENUS,,Commentarius in Jacobi catholicam epistulam,,,urn:cts:greekLit:tlg3038.tlg018,0,0
3038,019,19,EUTHYMIUS ZIGABENUS,,Commentarius in Petri catholicam epistulam i,,,urn:cts:greekLit:tlg3038.tlg019,0,0
3038,020,20,EUTHYMIUS ZIGABENUS,,Commentarius in Petri catholicam epistulam ii,,,urn:cts:greekLit:tlg3038.tlg020,0,0
3038,021,21,EUTHYMIUS ZIGABENUS,,Commentarius in Joannis catholicam epistulam i,,,urn:cts:greekLit:tlg3038.tlg021,0,0
3038,022,22,EUTHYMIUS ZIGABENUS,,Commentarius in Joannis catholicam epistulam ii,,,urn:cts:greekLit:tlg3038.tlg022,0,0
3038,023,23,EUTHYMIUS ZIGABENUS,,Commentarius in Joannis catholicam epistulam iii,,,urn:cts:greekLit:tlg3038.tlg023,0,0
3038,024,24,EUTHYMIUS ZIGABENUS,,Commentarius in Judae catholicam epistulam,,,urn:cts:greekLit:tlg3038.tlg024,0,0
3038,025,25,EUTHYMIUS ZIGABENUS,,Laudatio Hierothei [Dub.],,,urn:cts:greekLit:tlg3038.tlg025,0,0
3043,002,1,Georgius Monachus,,Chronicon breve,,,urn:cts:greekLit:tlg3043.tlg002,0,0
3046,001,1,Michael HAPLUCHIRUS,,Dramation,,,urn:cts:greekLit:tlg3046.tlg001,0,0
3047,003,1,Michael Glycas,,Versus in carcere scripti,,,urn:cts:greekLit:tlg3047.tlg003,0,0
3047,004,2,Michael Glycas,,Versus in Manuelem Comnenum,,,urn:cts:greekLit:tlg3047.tlg004,0,0
3047,005,3,Michael Glycas,,Proverbia,,,urn:cts:greekLit:tlg3047.tlg005,0,0
3047,006,4,Michael Glycas,,Quaestiones in sacram scripturam,,,urn:cts:greekLit:tlg3047.tlg006,0,0
3047,007,5,Michael Glycas,,Quaestiones in sacram scripturam,,,urn:cts:greekLit:tlg3047.tlg007,0,0
3052,001,1,PROCHIRON Jurisprud. et Legal.,,Prochiron vel Πρόχειρος Νόμος,,,urn:cts:greekLit:tlg3052.tlg001,0,0
3052,002,2,PROCHIRON Jurisprud. et Legal.,,Prochiron Auctum,,,urn:cts:greekLit:tlg3052.tlg002,0,0
3052,003,3,PROCHIRON Jurisprud. et Legal.,,Prochiron Legum vel Prochiron Calabriae,,,urn:cts:greekLit:tlg3052.tlg003,0,0
3053,001,1,JOANNES II,,Epistula ad Clementem III Papam,,,urn:cts:greekLit:tlg3053.tlg001,0,0
3053,002,2,JOANNES II,,Responsiones (fragmenta),,,urn:cts:greekLit:tlg3053.tlg002,0,0
3054,001,1,JOANNES IV (vel V) Oxeïtes,,Oratio de monasteriis,,,urn:cts:greekLit:tlg3054.tlg001,0,0
3054,002,2,JOANNES IV (vel V) Oxeïtes,,Documenta (e cod. Sinait. gr 1117),,,urn:cts:greekLit:tlg3054.tlg002,0,0
3054,003,3,JOANNES IV (vel V) Oxeïtes,,Orationes duae in imperatorem  Alexium I Comnenum,,,urn:cts:greekLit:tlg3054.tlg003,0,0
3054,004,4,JOANNES IV (vel V) Oxeïtes,,De azymis,,,urn:cts:greekLit:tlg3054.tlg004,0,0
3057,001,1,Joannes XIPHILINUS Senior,,De miraculis sancti Eugenii,,,urn:cts:greekLit:tlg3057.tlg001,0,0
3057,002,2,Joannes XIPHILINUS Senior,,Martyrium sancti Eugenii,,,urn:cts:greekLit:tlg3057.tlg002,0,0
3057,003,3,Joannes XIPHILINUS Senior,,Oratio in tertiam jejuniorum hebdomadem et in crucis adorationem (BHG 428),,,urn:cts:greekLit:tlg3057.tlg003,0,0
3057,004,4,Joannes XIPHILINUS Senior,,Prologus ad homiliam xxxii,,,urn:cts:greekLit:tlg3057.tlg004,0,0
3058,001,1,JOANNES IX AGAPETUS,,Ὁμιλία τῇ Κυριακῇ τοῦ Τελώνου καὶ Φαρισαίου,,,urn:cts:greekLit:tlg3058.tlg001,0,0
3059,001,1,Joannes CAMATERUS,,Epistulae ad Innocentium papam,,,urn:cts:greekLit:tlg3059.tlg001,0,0
3059,002,2,Joannes CAMATERUS,,Oratio die epiphaniae habita,,,urn:cts:greekLit:tlg3059.tlg002,0,0
3062,002,1,JOANNES Italus,,Quaestiones quodlibetales,,,urn:cts:greekLit:tlg3062.tlg002,0,0
3062,004,2,JOANNES Italus,,Epistula apologetica ad patriarcham,,,urn:cts:greekLit:tlg3062.tlg004,0,0
3062,005,3,JOANNES Italus,,Commentaria in Aristotelis topicorum libros II-IV,,,urn:cts:greekLit:tlg3062.tlg005,0,0
3065,001,1,JOSEPHUS Hymnographus Hymnograph.,,Canon sancti Phantini ascetae Tauriani,,,urn:cts:greekLit:tlg3065.tlg001,0,0
3065,002,2,JOSEPHUS Hymnographus Hymnograph.,,Canones ad Deiparam,,,urn:cts:greekLit:tlg3065.tlg002,0,0
3065,003,3,JOSEPHUS Hymnographus Hymnograph.,,Theotocia seu Deiparae strophae,,,urn:cts:greekLit:tlg3065.tlg003,0,0
3065,004,4,JOSEPHUS Hymnographus Hymnograph.,,Theotocia ex parecletica,,,urn:cts:greekLit:tlg3065.tlg004,0,0
3065,005,5,JOSEPHUS Hymnographus Hymnograph.,,Canon in terrae motus periculo,,,urn:cts:greekLit:tlg3065.tlg005,0,0
3065,007,6,JOSEPHUS Hymnographus Hymnograph.,,Canon in sanctum Joannem Chrysostomum,,,urn:cts:greekLit:tlg3065.tlg007,0,0
3068,001,1,Leo CHOEROSPHACTES,,Epistulae,,,urn:cts:greekLit:tlg3068.tlg001,0,0
3068,002,2,Leo CHOEROSPHACTES,,Carmina IV,,,urn:cts:greekLit:tlg3068.tlg002,0,0
3068,004,3,Leo CHOEROSPHACTES,,Chiliostichos theologia,,,urn:cts:greekLit:tlg3068.tlg004,0,0
3068,005,4,Leo CHOEROSPHACTES,,Carmina anacreontica,,,urn:cts:greekLit:tlg3068.tlg005,0,0
3068,006,5,Leo CHOEROSPHACTES,,Commentarii in evangelium Matthaei,,,urn:cts:greekLit:tlg3068.tlg006,0,0
3068,007,6,Leo CHOEROSPHACTES,,Commentarium in evangelium Joannis,,,urn:cts:greekLit:tlg3068.tlg007,0,0
3069,002,1,Leo Diaconus,,Epistulae III,,,urn:cts:greekLit:tlg3069.tlg002,0,0
3069,003,2,Leo Diaconus,,Laudatio Imperatoris Basilii II,,,urn:cts:greekLit:tlg3069.tlg003,0,0
3070,002,1,Symeon Logothetes,,Epistulae,,,urn:cts:greekLit:tlg3070.tlg002,0,0
3070,003,2,Symeon Logothetes,,Chronicon,,,urn:cts:greekLit:tlg3070.tlg003,0,0
3072,002,1,Eustathius MACREMBOLITES,Εὐστάθιος Μακρεμβολίτη,Hysmine et Hysminias,,,urn:cts:greekLit:tlg3072.tlg002,0,0
3072,003,2,Eustathius MACREMBOLITES,Εὐστάθιος Μακρεμβολίτη,Aenigmata Eustathii Macrembolitae cum solutionibus a Maximo Holobolo,,,urn:cts:greekLit:tlg3072.tlg003,0,0
3073,001,1,Euthymius MALACES,,Versus in balaneum in horto Chumni,,,urn:cts:greekLit:tlg3073.tlg001,0,0
3073,002,2,Euthymius MALACES,,Epistulae,,,urn:cts:greekLit:tlg3073.tlg002,0,0
3073,003,3,Euthymius MALACES,,Ὑπομνήστρια διάφορων ὑποθέσεων,,,urn:cts:greekLit:tlg3073.tlg003,0,0
3073,004,4,Euthymius MALACES,,Monodia in Eustathium Thessalonicae,,,urn:cts:greekLit:tlg3073.tlg004,0,0
3073,005,5,Euthymius MALACES,,Orationes ad imperatorem Manuelem I Comnenum,,,urn:cts:greekLit:tlg3073.tlg005,0,0
3073,006,6,Euthymius MALACES,,Monodia in Alexium Contostephanum,,,urn:cts:greekLit:tlg3073.tlg006,0,0
3073,007,7,Euthymius MALACES,,Epitaphius in Nicolaum Hagiotheodoritam metropolitam,,,urn:cts:greekLit:tlg3073.tlg007,0,0
3073,008,8,Euthymius MALACES,,Oratio in Manuelem I Comnenum,,,urn:cts:greekLit:tlg3073.tlg008,0,0
3074,004,1,Constantinus Manasses,,Aristarchus et Callithea,,,urn:cts:greekLit:tlg3074.tlg004,0,0
3074,005,2,Constantinus Manasses,,Breviarium Chronicum,,,urn:cts:greekLit:tlg3074.tlg005,0,0
3074,006,3,Constantinus Manasses,,Hodoeporicon sive itinerarium,,,urn:cts:greekLit:tlg3074.tlg006,0,0
3074,007,4,Constantinus Manasses,,Carmen morale,,,urn:cts:greekLit:tlg3074.tlg007,0,0
3074,008,5,Constantinus Manasses,,Ἔκφρασις κυνηγεσίου γεράνων,,,urn:cts:greekLit:tlg3074.tlg008,0,0
3074,009,6,Constantinus Manasses,,Oratio ad imperatorem Manuelem I Comnenum,,,urn:cts:greekLit:tlg3074.tlg009,0,0
3074,010,7,Constantinus Manasses,,Monodia in Nicephorum Comnenum,,,urn:cts:greekLit:tlg3074.tlg010,0,0
3074,011,8,Constantinus Manasses,,Monodia in Theodoram Contostephaninam,,,urn:cts:greekLit:tlg3074.tlg011,0,0
3074,012,9,Constantinus Manasses,,Consolatio ad Joannem Contostephanum,,,urn:cts:greekLit:tlg3074.tlg012,0,0
3074,013,10,Constantinus Manasses,,Oratio ad Michaelem Hagiotheodoritam,,,urn:cts:greekLit:tlg3074.tlg013,0,0
3074,014,11,Constantinus Manasses,,Epistulae,,,urn:cts:greekLit:tlg3074.tlg014,0,0
3074,015,12,Constantinus Manasses,,Μονῳδία ἐπὶ ἀστρογλήνῳ,,,urn:cts:greekLit:tlg3074.tlg015,0,0
3074,016,13,Constantinus Manasses,,Ἔκφρασις Γῆς,,,urn:cts:greekLit:tlg3074.tlg016,0,0
3074,017,14,Constantinus Manasses,,Ἔκφρασις ἀνθρώπου μικροῦ,,,urn:cts:greekLit:tlg3074.tlg017,0,0
3074,018,15,Constantinus Manasses,,Opuscula,,,urn:cts:greekLit:tlg3074.tlg018,0,0
3074,019,16,Constantinus Manasses,,Des spinis et acanthis,,,urn:cts:greekLit:tlg3074.tlg019,0,0
3074,020,17,Constantinus Manasses,,Hodoeporicon sive itinerarium,,,urn:cts:greekLit:tlg3074.tlg020,0,0
3076,001,1,METROPHANES,,Canones,,,urn:cts:greekLit:tlg3076.tlg001,0,0
3076,002,2,METROPHANES,,Commentarius in Petri epistulam catholicam,,,urn:cts:greekLit:tlg3076.tlg002,0,0
3076,003,3,METROPHANES,,Laudatio archangelorum Michaelis et Gabrielis,,,urn:cts:greekLit:tlg3076.tlg003,0,0
3077,001,1,Michael CERULARIUS,,Panoplia [Dub.],,,urn:cts:greekLit:tlg3077.tlg001,0,0
3077,002,2,Michael CERULARIUS,,Adversus Francos,,,urn:cts:greekLit:tlg3077.tlg002,0,0
3077,003,3,Michael CERULARIUS,,De azymis [Sp.],,,urn:cts:greekLit:tlg3077.tlg003,0,0
3077,004,4,Michael CERULARIUS,,Epistulae ad Petrum III Antiochenum,,,urn:cts:greekLit:tlg3077.tlg004,0,0
3077,005,5,Michael CERULARIUS,,Edictum synodale,,,urn:cts:greekLit:tlg3077.tlg005,0,0
3078,001,1,MICHAEL III,,Oratio aditialis,,,urn:cts:greekLit:tlg3078.tlg001,0,0
3078,002,2,MICHAEL III,,Epistula ad Alexandrum III papam,,,urn:cts:greekLit:tlg3078.tlg002,0,0
3078,003,3,MICHAEL III,,Praxis synodalis de matrimoniis,,,urn:cts:greekLit:tlg3078.tlg003,0,0
3078,004,4,MICHAEL III,,Dialogus de unione ecclesiarum [Dub.],,,urn:cts:greekLit:tlg3078.tlg004,0,0
3079,002,1,Michael Attaliates,,Πόνημα νομικὸν ἤτοι σύνοψις πραγματική,,,urn:cts:greekLit:tlg3079.tlg002,0,0
3079,005,2,Michael Attaliates,,Diataxis,,,urn:cts:greekLit:tlg3079.tlg005,0,0
3079,006,3,Michael Attaliates,,Historia,,,urn:cts:greekLit:tlg3079.tlg006,0,0
3080,001,1,Michael CHONIATES,,Epistulae,,,urn:cts:greekLit:tlg3080.tlg001,0,0
3080,002,2,Michael CHONIATES,,Orationes,,,urn:cts:greekLit:tlg3080.tlg002,0,0
3080,003,3,Michael CHONIATES,,Carmina,,,urn:cts:greekLit:tlg3080.tlg003,0,0
3080,004,4,Michael CHONIATES,,Prosopopoeia,,,urn:cts:greekLit:tlg3080.tlg004,0,0
3080,005,5,Michael CHONIATES,,Addendum ad prosopopoeiam,,,urn:cts:greekLit:tlg3080.tlg005,0,0
3080,006,6,Michael CHONIATES,,Catechesis,,,urn:cts:greekLit:tlg3080.tlg006,0,0
3080,007,7,Michael CHONIATES,,Epistulae,,,urn:cts:greekLit:tlg3080.tlg007,0,0
3080,008,8,Michael CHONIATES,,Homilia in sepulturam Christi,,,urn:cts:greekLit:tlg3080.tlg008,0,0
3080,009,9,Michael CHONIATES,,Carmina,,,urn:cts:greekLit:tlg3080.tlg009,0,0
3081,001,1,Michael ITALICUS,,Epistulae,,,urn:cts:greekLit:tlg3081.tlg001,0,0
3081,002,2,Michael ITALICUS,,Epistulae in Nicephorum Bryennium,,,urn:cts:greekLit:tlg3081.tlg002,0,0
3081,003,3,Michael ITALICUS,,Orationes,,,urn:cts:greekLit:tlg3081.tlg003,0,0
3083,001,1,MICHAEL Syncellus Gramm. et Hagiogr.,,Περὶ τῆς τοῦ λόγου συντάξεως,,,urn:cts:greekLit:tlg3083.tlg001,0,0
3083,004,2,MICHAEL Syncellus Gramm. et Hagiogr.,,Carmen anacreonteum de sanctis et venerandis imaginibus,,,urn:cts:greekLit:tlg3083.tlg004,0,0
3083,005,3,MICHAEL Syncellus Gramm. et Hagiogr.,,Vita Cosmae Melodi et Joannis Damasceni,,,urn:cts:greekLit:tlg3083.tlg005,0,0
3083,006,4,MICHAEL Syncellus Gramm. et Hagiogr.,,Laudatio sancti Mocii,,,urn:cts:greekLit:tlg3083.tlg006,0,0
3083,007,5,MICHAEL Syncellus Gramm. et Hagiogr.,,Encomium martyrum XLII Amoriensum,,,urn:cts:greekLit:tlg3083.tlg007,0,0
3083,008,6,MICHAEL Syncellus Gramm. et Hagiogr.,,Encomium in sanctum Isacium et Dalmatum,,,urn:cts:greekLit:tlg3083.tlg008,0,0
