author_id,author_name_latin,author_name_greek,author_name_english,epitheton,era,source,work_id,title_latin,title_english,title_greek,cts_urn,cts_confirmed
3271,Theodorus MUZALON,,Theodorus Muzalon,Scr. Eccl.,13th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,002,Oratio adversus Becci blasphemias,,,urn:cts:greekLit:tlg3271.tlg002,False
3271,Theodorus MUZALON,,Theodorus Muzalon,Scr. Eccl.,13th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,004,Epistulae,,,urn:cts:greekLit:tlg3271.tlg004,False
3272,THEOPHANES III,,Theophanes III,Theol.,,tlg:post-e;bcdavasconcelos,001,Sermo in sanctissimam Deiparam,,,urn:cts:greekLit:tlg3272.tlg001,False
3272,THEOPHANES III,,Theophanes III,Theol.,,tlg:post-e;bcdavasconcelos,002,De lumine Thaborio orationes i-v,,,urn:cts:greekLit:tlg3272.tlg002,False
3272,THEOPHANES III,,Theophanes III,Theol.,,tlg:post-e;bcdavasconcelos,003,Epistulae,,,urn:cts:greekLit:tlg3272.tlg003,False
3272,THEOPHANES III,,Theophanes III,Theol.,,tlg:post-e;bcdavasconcelos,004,Oratio eucharistica ad Jesum Christum pro libertatis pestis ac mortis,,,urn:cts:greekLit:tlg3272.tlg004,False
3272,THEOPHANES III,,Theophanes III,Theol.,,tlg:post-e;bcdavasconcelos,005,Ἀπόδειξις ὅτι ἐδύνατο ἐξ ἀϊδίου γεγενῆσθαι τὰ ὄντα καὶ ἀνατροπὴ ταύτης,,,urn:cts:greekLit:tlg3272.tlg005,False
3273,VIGILIUS Papa,,Vigilius Papa,Theol.,6th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,001,Epistulae i-ii ad Eutychium patriarcham,,,urn:cts:greekLit:tlg3273.tlg001,False
3274,DOCUMENTA CONCILII FLORENTINI Concil.,,Documenta Concilii Florentini Concil.,,,tlg:post-e;bcdavasconcelos,001,Deputatorium Latinorum cedula de igne purgatorio,,,urn:cts:greekLit:tlg3274.tlg001,False
3274,DOCUMENTA CONCILII FLORENTINI Concil.,,Documenta Concilii Florentini Concil.,,,tlg:post-e;bcdavasconcelos,002,Responsio Graecorum ad positionem Latinorum de igne purgatorio,,,urn:cts:greekLit:tlg3274.tlg002,False
3274,DOCUMENTA CONCILII FLORENTINI Concil.,,Documenta Concilii Florentini Concil.,,,tlg:post-e;bcdavasconcelos,003,Latinorum responsio ad libellum a Graecis exhibitum circa purgatorium ignem,,,urn:cts:greekLit:tlg3274.tlg003,False
3274,DOCUMENTA CONCILII FLORENTINI Concil.,,Documenta Concilii Florentini Concil.,,,tlg:post-e;bcdavasconcelos,004,Acta Graecorum concilii Florentini Pars I,,,urn:cts:greekLit:tlg3274.tlg004,False
3274,DOCUMENTA CONCILII FLORENTINI Concil.,,Documenta Concilii Florentini Concil.,,,tlg:post-e;bcdavasconcelos,005,Acta Graecorum concilii Florentini Pars II,,,urn:cts:greekLit:tlg3274.tlg005,False
3275,ACHILLEIS BYZANTINA,,Achilleis Byzantina,Epic.,,tlg:post-e;bcdavasconcelos,001,Achilleis byzantina,,,urn:cts:greekLit:tlg3275.tlg001,False
3275,ACHILLEIS BYZANTINA,,Achilleis Byzantina,Epic.,,tlg:post-e;bcdavasconcelos,002,Achilleis byzantina,,,urn:cts:greekLit:tlg3275.tlg002,False
3275,ACHILLEIS BYZANTINA,,Achilleis Byzantina,Epic.,,tlg:post-e;bcdavasconcelos,003,Achilleis byzantina,,,urn:cts:greekLit:tlg3275.tlg003,False
3276,Proto-PLETHON,,Proto-Plethon,Astron.,,tlg:post-e;bcdavasconcelos,001,De astronomia,,,urn:cts:greekLit:tlg3276.tlg001,False
3277,Joannes GRASSUS,,Joannes Grassus,Epigr. et Poeta,,tlg:post-e;bcdavasconcelos,001,Carmina,,,urn:cts:greekLit:tlg3277.tlg001,False
3278,NICOLAUS,,Nicolaus,Epigr. et Poeta,,tlg:post-e;bcdavasconcelos,001,Carmina,,,urn:cts:greekLit:tlg3278.tlg001,False
3279,GEORGIUS Callipolitanus,,Georgius Callipolitanus,Poeta,13th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,001,Carmina,,,urn:cts:greekLit:tlg3279.tlg001,False
3280,PROCOPIUS Diaconus Hagiogr.,,Procopius Diaconus,,8th–9th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,001,Laudatio sancti Procopii martyris Caesareae,,,urn:cts:greekLit:tlg3280.tlg001,False
3280,PROCOPIUS Diaconus Hagiogr.,,Procopius Diaconus,,8th–9th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,002,Laudatio in Bartholomaeum,,,urn:cts:greekLit:tlg3280.tlg002,False
3280,PROCOPIUS Diaconus Hagiogr.,,Procopius Diaconus,,8th–9th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,003,Laudatio in sanctum apostolum Marcum,,,urn:cts:greekLit:tlg3280.tlg003,False
3281,PAPHNUTIUS,,Paphnutius,,4th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,001,Narratio de sancto Onuphrio,,,urn:cts:greekLit:tlg3281.tlg001,False
3282,ILIAS BYZANTINA,,Ilias Byzantina,Epic.,,tlg:post-e;bcdavasconcelos,001,Ilias byzantina,,,urn:cts:greekLit:tlg3282.tlg001,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,001,Oratio ad Eugenium papam quartum,,,urn:cts:greekLit:tlg3283.tlg001,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,002,Testimonia spiritum sanctum ex patre procedere probantia,,,urn:cts:greekLit:tlg3283.tlg002,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,003,Capita syllogistica adversus Latinos de spiritus sancti ex patre processione,,,urn:cts:greekLit:tlg3283.tlg003,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,004,Dialogus de additione ad symbolum a latinis facta,,,urn:cts:greekLit:tlg3283.tlg004,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,005,Argumenta decem adversus ignem purgatorium,,,urn:cts:greekLit:tlg3283.tlg005,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,006,Libellus de consecratione eucharistica,,,urn:cts:greekLit:tlg3283.tlg006,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,007,Confessio fidei,,,urn:cts:greekLit:tlg3283.tlg007,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,008,Relatio de rebus in synodo Florentina gestis,,,urn:cts:greekLit:tlg3283.tlg008,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,009,Epistula encyclica contra Graeco-Latinos et decretum synodi Florentinae,,,urn:cts:greekLit:tlg3283.tlg009,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,010,Epistulae,,,urn:cts:greekLit:tlg3283.tlg010,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,011,Marci Ephesii morientis oratio ad amicorum coetum,,,urn:cts:greekLit:tlg3283.tlg011,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,012,Oratio prima de igne purgatorio,,,urn:cts:greekLit:tlg3283.tlg012,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,013,Oratio altera de igne purgatorio,,,urn:cts:greekLit:tlg3283.tlg013,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,014,Responsio ad postremas Latinorum quaestiones super igne purgatorio,,,urn:cts:greekLit:tlg3283.tlg014,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,015,Orationes,,,urn:cts:greekLit:tlg3283.tlg015,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,016,Epistula ad Gennadium Scholarium,,,urn:cts:greekLit:tlg3283.tlg016,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,017,Precatio ad imperatorem,,,urn:cts:greekLit:tlg3283.tlg017,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,018,Opusculum ad Joannem Palaeologum,,,urn:cts:greekLit:tlg3283.tlg018,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,019,Homiliae ultimae conventus orthodoxorum et multorum convocatae (ecclesiae) et civitatis,,,urn:cts:greekLit:tlg3283.tlg019,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,020,Responsio ad illa Scholarii,,,urn:cts:greekLit:tlg3283.tlg020,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,021,Epistulae,,,urn:cts:greekLit:tlg3283.tlg021,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,022,Versus in Corinthum et statuam nostri sancti despotae Porphyrogenniti,,,urn:cts:greekLit:tlg3283.tlg022,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,023,Monodia de expugnatione Thessalonicae,,,urn:cts:greekLit:tlg3283.tlg023,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,024,Canones ad sanctum Jacobum Persam,,,urn:cts:greekLit:tlg3283.tlg024,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,025,Stichera,,,urn:cts:greekLit:tlg3283.tlg025,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,026,Canones et acoluthiae,,,urn:cts:greekLit:tlg3283.tlg026,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,027,Canones paracletici,,,urn:cts:greekLit:tlg3283.tlg027,False
3283,Marcus EUGENICUS,,Marcus Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,028,Canones paraclectici in deiparam,,,urn:cts:greekLit:tlg3283.tlg028,False
3284,VITAE THEODORI SYCEOTAE Hagiogr.,,Vitae Theodori Syceotae,,,tlg:post-e;bcdavasconcelos,001,Vitae breviores duae,,,urn:cts:greekLit:tlg3284.tlg001,False
3286,Andronicus CALLISTUS,,Andronicus Callistus,Hist. et Rhet.,,tlg:post-e;bcdavasconcelos,001,Defensio Theodori Gazae adversus Michaelem Apostolium,,,urn:cts:greekLit:tlg3286.tlg001,False
3286,Andronicus CALLISTUS,,Andronicus Callistus,Hist. et Rhet.,,tlg:post-e;bcdavasconcelos,002,Monodia,,,urn:cts:greekLit:tlg3286.tlg002,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,001,Ecphraseis laudantes Corinthum et Petrinam,,,urn:cts:greekLit:tlg3287.tlg001,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,002,Consolationes,,,urn:cts:greekLit:tlg3287.tlg002,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,003,Memorandum adhortatorium ad Theodorum Porphyrogenitum,,,urn:cts:greekLit:tlg3287.tlg003,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,004,Monodia in dominam Mariam,,,urn:cts:greekLit:tlg3287.tlg004,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,005,Sermo prosphoneticus ad Theodorum Palaeologum,,,urn:cts:greekLit:tlg3287.tlg005,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,006,Consolatio ad Constantinum Palaeologum,,,urn:cts:greekLit:tlg3287.tlg006,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,007,Oratio ad imperatorem Constantinum Palaeologum,,,urn:cts:greekLit:tlg3287.tlg007,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,008,Oratio ad imperatorem interrogantem,,,urn:cts:greekLit:tlg3287.tlg008,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,009,Oratio ad Notaram,,,urn:cts:greekLit:tlg3287.tlg009,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,010,Oratio ad Notaram interrogantem,,,urn:cts:greekLit:tlg3287.tlg010,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,011,Apologia ad imperatorem quasi de societate orthodoxorum,,,urn:cts:greekLit:tlg3287.tlg011,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,012,Epistulae,,,urn:cts:greekLit:tlg3287.tlg012,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,013,Versus epitaphii,,,urn:cts:greekLit:tlg3287.tlg013,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,014,Oratio gratiosa,,,urn:cts:greekLit:tlg3287.tlg014,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,015,Epitaphium in aliquam Palaeologinam,,,urn:cts:greekLit:tlg3287.tlg015,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,023,Laudatio ad Jacobum Persam,,,urn:cts:greekLit:tlg3287.tlg023,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,024,Antirrheticus adversus decretum Concilii Florentini,,,urn:cts:greekLit:tlg3287.tlg024,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,025,Monodia de expugnatione Thessalonicae,,,urn:cts:greekLit:tlg3287.tlg025,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,026,Ἐγκωμιαστική ἔκφρασις τῇ Τραπεζοῦντι,,,urn:cts:greekLit:tlg3287.tlg026,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,027,Protheoria ad Heliodori Aethiopica,,,urn:cts:greekLit:tlg3287.tlg027,False
3287,Joannes EUGENICUS,,Joannes Eugenicus,Theol.,14th–15th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,028,Ὁποῖον χρὴ εἶναι τὸν πνευματικὸν πατέρα (e cod. Par. gr. 2075),,,urn:cts:greekLit:tlg3287.tlg028,False
3288,Joannes DOCEIANUS,,Joannes Doceianus,Rhet.,,tlg:post-e;bcdavasconcelos;wikidata,001,Encomium in imperatorem Constantinum Palaeologum,,,urn:cts:greekLit:tlg3288.tlg001,False
3288,Joannes DOCEIANUS,,Joannes Doceianus,Rhet.,,tlg:post-e;bcdavasconcelos;wikidata,002,Sermo prosphoneticus ad Constantinum Palaeologum,,,urn:cts:greekLit:tlg3288.tlg002,False
3288,Joannes DOCEIANUS,,Joannes Doceianus,Rhet.,,tlg:post-e;bcdavasconcelos;wikidata,003,Sermo prosphoneticus ad Theodorum Porphyrogenitum,,,urn:cts:greekLit:tlg3288.tlg003,False
3288,Joannes DOCEIANUS,,Joannes Doceianus,Rhet.,,tlg:post-e;bcdavasconcelos;wikidata,004,Gratulatio filiae ad imperatorem,,,urn:cts:greekLit:tlg3288.tlg004,False
3288,Joannes DOCEIANUS,,Joannes Doceianus,Rhet.,,tlg:post-e;bcdavasconcelos;wikidata,005,Epistulae,,,urn:cts:greekLit:tlg3288.tlg005,False
3288,Joannes DOCEIANUS,,Joannes Doceianus,Rhet.,,tlg:post-e;bcdavasconcelos;wikidata,006,Fragmenta prosphoneticorum et epistolarum,,,urn:cts:greekLit:tlg3288.tlg006,False
3288,Joannes DOCEIANUS,,Joannes Doceianus,Rhet.,,tlg:post-e;bcdavasconcelos;wikidata,007,Versus ad Gennadium Scholarium,,,urn:cts:greekLit:tlg3288.tlg007,False
3288,Joannes DOCEIANUS,,Joannes Doceianus,Rhet.,,tlg:post-e;bcdavasconcelos;wikidata,008,Anagraphe librorum,,,urn:cts:greekLit:tlg3288.tlg008,False
3289,GREGORIUS Caesariensis Gramm. et Hagiogr.,,Gregorius,,,tlg:post-e;bcdavasconcelos,001,Vita sancti Gregorii Theologi,,,urn:cts:greekLit:tlg3289.tlg001,False
3289,GREGORIUS Caesariensis Gramm. et Hagiogr.,,Gregorius,,,tlg:post-e;bcdavasconcelos,002,Oratio in patres Nicaenos et in Constantinum imperatorem,,,urn:cts:greekLit:tlg3289.tlg002,False
3290,"Matthaeus CAMARIOTES Philol.,",,Matthaeus Camariotes,Rhet. et Scr. Eccl.,,tlg:post-e;bcdavasconcelos,001,Laudatio ad tres hierarchas,,,urn:cts:greekLit:tlg3290.tlg001,False
3290,"Matthaeus CAMARIOTES Philol.,",,Matthaeus Camariotes,Rhet. et Scr. Eccl.,,tlg:post-e;bcdavasconcelos,002,Epistula ad Raulem Cabacem,,,urn:cts:greekLit:tlg3290.tlg002,False
3290,"Matthaeus CAMARIOTES Philol.,",,Matthaeus Camariotes,Rhet. et Scr. Eccl.,,tlg:post-e;bcdavasconcelos,003,Contra Plethonem,,,urn:cts:greekLit:tlg3290.tlg003,False
3290,"Matthaeus CAMARIOTES Philol.,",,Matthaeus Camariotes,Rhet. et Scr. Eccl.,,tlg:post-e;bcdavasconcelos,004,Oratio antirrhetica,,,urn:cts:greekLit:tlg3290.tlg004,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,002,De lege spirituali,,,urn:cts:greekLit:tlg3291.tlg002,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,003,De his qui putant se ex operibus justificari,,,urn:cts:greekLit:tlg3291.tlg003,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,004,De paenitentia,,,urn:cts:greekLit:tlg3291.tlg004,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,005,De baptismo,,,urn:cts:greekLit:tlg3291.tlg005,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,006,Consultatio intellectus cum sua ipsius anima,,,urn:cts:greekLit:tlg3291.tlg006,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,007,Disputatio cum quodam causidico,,,urn:cts:greekLit:tlg3291.tlg007,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,008,Ad Nicolaum praecepta animae salutaria,,,urn:cts:greekLit:tlg3291.tlg008,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,009,De jejunio,,,urn:cts:greekLit:tlg3291.tlg009,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,010,De Melchisedech,,,urn:cts:greekLit:tlg3291.tlg010,False
3291,MARCUS Eremita,,Marcus Eremita,Theol.,4th–5th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,011,De incarnatione sive Adversus Nestorianos,,,urn:cts:greekLit:tlg3291.tlg011,False
3292,GEORGIUS Nicomediensis,,Georgius Nicomediensis,Theol.,,tlg:post-e;bcdavasconcelos;wikidata,001,Sermo II in festo conceptionis Mariae deiparae,,,urn:cts:greekLit:tlg3292.tlg001,False
3292,GEORGIUS Nicomediensis,,Georgius Nicomediensis,Theol.,,tlg:post-e;bcdavasconcelos;wikidata,002,Orationes ad Deiparam,,,urn:cts:greekLit:tlg3292.tlg002,False
3292,GEORGIUS Nicomediensis,,Georgius Nicomediensis,Theol.,,tlg:post-e;bcdavasconcelos;wikidata,003,Idiomela,,,urn:cts:greekLit:tlg3292.tlg003,False
3293,Franciscus PHILELPHUS,,Franciscus Philelphus,Rhet.,,tlg:post-e;bcdavasconcelos,001,Epistulae,,,urn:cts:greekLit:tlg3293.tlg001,False
3293,Franciscus PHILELPHUS,,Franciscus Philelphus,Rhet.,,tlg:post-e;bcdavasconcelos,002,Poema ad Georgium Gemistum,,,urn:cts:greekLit:tlg3293.tlg002,False
3293,Franciscus PHILELPHUS,,Franciscus Philelphus,Rhet.,,tlg:post-e;bcdavasconcelos,003,Poemata,,,urn:cts:greekLit:tlg3293.tlg003,False
3293,Franciscus PHILELPHUS,,Franciscus Philelphus,Rhet.,,tlg:post-e;bcdavasconcelos,004,De psychagogia,,,urn:cts:greekLit:tlg3293.tlg004,False
3294,Georgius METOCHITES,,Georgius Metochites,Rhet. et Theol.,13th–14th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,001,Historiae dogmaticae liber I,,,urn:cts:greekLit:tlg3294.tlg001,False
3294,Georgius METOCHITES,,Georgius Metochites,Rhet. et Theol.,13th–14th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,002,Historiae dogmaticae liber II,,,urn:cts:greekLit:tlg3294.tlg002,False
3294,Georgius METOCHITES,,Georgius Metochites,Rhet. et Theol.,13th–14th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,003,Historiae dogmaticae liber III,,,urn:cts:greekLit:tlg3294.tlg003,False
3294,Georgius METOCHITES,,Georgius Metochites,Rhet. et Theol.,13th–14th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,004,Refutatio trium capitum a Maximo Planude Monacho editorum,,,urn:cts:greekLit:tlg3294.tlg004,False
3294,Georgius METOCHITES,,Georgius Metochites,Rhet. et Theol.,13th–14th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,005,Refutatio eorum quae scripsit Manuel Cretensis (Moschopulus),,,urn:cts:greekLit:tlg3294.tlg005,False
3294,Georgius METOCHITES,,Georgius Metochites,Rhet. et Theol.,13th–14th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,006,Fragmenta de processione spiritus sancti (ex libro iv),,,urn:cts:greekLit:tlg3294.tlg006,False
3294,Georgius METOCHITES,,Georgius Metochites,Rhet. et Theol.,13th–14th c. A.D.,tlg:post-e;bcdavasconcelos;wikidata,007,Fragmenta de processione spiritus sancti (ex libro v),,,urn:cts:greekLit:tlg3294.tlg007,False
3295,PETRUS Argivus,,Petrus Argivus,Theol.,,tlg:post-e;bcdavasconcelos,001,Sermo ad conceptionem sanctae Annae,,,urn:cts:greekLit:tlg3295.tlg001,False
3295,PETRUS Argivus,,Petrus Argivus,Theol.,,tlg:post-e;bcdavasconcelos,002,Epitaphius ad beatum Athanasium episcopum Methonis,,,urn:cts:greekLit:tlg3295.tlg002,False
3295,PETRUS Argivus,,Petrus Argivus,Theol.,,tlg:post-e;bcdavasconcelos,003,Encomium ad sanctos Anargyros Cosmam et Damianum,,,urn:cts:greekLit:tlg3295.tlg003,False
3295,PETRUS Argivus,,Petrus Argivus,Theol.,,tlg:post-e;bcdavasconcelos,004,Encomium ad sanctam Annam,,,urn:cts:greekLit:tlg3295.tlg004,False
3295,PETRUS Argivus,,Petrus Argivus,Theol.,,tlg:post-e;bcdavasconcelos,005,Sermo ad annuntiationem sanctissimae Theotoci,,,urn:cts:greekLit:tlg3295.tlg005,False
3295,PETRUS Argivus,,Petrus Argivus,Theol.,,tlg:post-e;bcdavasconcelos,006,Sermo ad ingressum sanctissimae Theotoci,,,urn:cts:greekLit:tlg3295.tlg006,False
3295,PETRUS Argivus,,Petrus Argivus,Theol.,,tlg:post-e;bcdavasconcelos,007,Encomium ad magnam martyrem Christi Barbaram,,,urn:cts:greekLit:tlg3295.tlg007,False
3295,PETRUS Argivus,,Petrus Argivus,Theol.,,tlg:post-e;bcdavasconcelos,008,Oratio funebris in Athanasii episcopi Methonae (BHG 196),,,urn:cts:greekLit:tlg3295.tlg008,False
